gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4539752720	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2884776	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Khiri Ratthanikhom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	9.03	98.9533							2019-05-28	28	5	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2884776				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.592Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752709	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2885551	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Khiri Ratthanikhom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	9.03	98.9533							2019-06-30	30	6	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2885551				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.590Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752674	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2884156	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-05-23	23	5	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2884156				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.584Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752672	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2884148	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-05-23	23	5	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2884148				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.584Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752649	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2885144	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-06-25	25	6	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2885144				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.580Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752642	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2885352	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Khiri Ratthanikhom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	9.03	98.9533							2019-06-28	28	6	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2885352				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.579Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752572	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2885141	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-06-25	25	6	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2885141				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.570Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752543	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2887938	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Khiri Ratthanikhom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	9.03	98.9533							2019-10-24	24	10	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2887938				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.567Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752534	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2884149	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-05-23	23	5	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2884149				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.566Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752507	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2882953	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-03-30	30	3	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2882953				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.564Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752502	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2883632	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-04-27	27	4	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2883632				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.563Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752486	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2887503	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-10-16	16	10	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2887503				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.562Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752466	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2885828	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-07-25	25	7	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2885828				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.560Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752402	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2885005	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-06-24	24	6	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2885005				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.553Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752379	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2882873	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-03-29	29	3	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2882873				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.550Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752357	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2883198	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-03-30	30	3	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2883198				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:31:46.546Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539752198	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2884257	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles dirus		SPECIES	Anopheles dirus Peyton & Harrison, 1979	Anopheles dirus		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-05-23	23	5	2019	1650124	1650124	HUMAN_OBSERVATION	VecB	Aggregate	VBS2884257				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:32:19.749Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539751852	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2884307	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles dirus		SPECIES	Anopheles dirus Peyton & Harrison, 1979	Anopheles dirus		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-05-23	23	5	2019	1650124	1650124	HUMAN_OBSERVATION	VecB	Aggregate	VBS2884307				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:32:19.643Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539751850	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2886770	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Khiri Ratthanikhom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	9.03	98.9533							2019-08-31	31	8	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2886770				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:32:19.643Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539751838	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2884157	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-05-23	23	5	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2884157				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:32:19.642Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539751787	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2887924	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Khiri Ratthanikhom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	9.03	98.9533							2019-10-24	24	10	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2887924				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:32:19.637Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539751759	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2884161	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-05-23	23	5	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2884161				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:32:19.634Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539751743	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2886476	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Khiri Ratthanikhom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	9.03	98.9533							2019-08-29	29	8	2019	1650682	1650682	HUMAN_OBSERVATION	VecB	Aggregate	VBS2886476				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:32:19.632Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4539751680	c3969d4c-b9c1-439a-96be-ebf369f17a0c	VBS2885108	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles dirus		SPECIES	Anopheles dirus Peyton & Harrison, 1979	Anopheles dirus		TH	Phanom	Surat Thani	PRESENT	1	5db132f5-ce3f-47a3-a32b-6796c159962c	8.855	98.8133							2019-06-24	24	6	2019	1650124	1650124	HUMAN_OBSERVATION	VecB	Aggregate	VBS2885108				CC_BY_NC_4_0	VectorBase manages, but does not own the data	Kevin Kobylinski;Narenrit Wamaket;Oranicha Khamprapa;Sittinont Chainarin;Panisa Thamsawet;Ubolrat Ninsaeng;Suttipong Thongsalee;Veerast Suwan;Jira Sakolvaree;Ratree Takhampunya;Silas A. Davidson;Patrick W. McCardle;Patiwat Sa-angchai;Mavuto Mukaka;Kirakor			2024-11-21T04:32:19.626Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
